,Time,Season,Venue,Round,Team,Opponent,GF,GA,Result,Points,xG_avg_last5,Touches__Att Pen_avg_last5,Performance__Crs_avg_last5,xGA_avg_last5,PPA_avg_last5,Carries__CPA_avg_last5,Performance__PKcon_avg_last5,Pass Types__TB_avg_last5,KP_avg_last5,Pass Types__Crs_avg_last5,Performance__PKwon_avg_last5,Ast_avg_last5,Sum_points_avg_last5,xG_opponent_avg_last5,Touches__Att Pen_opponent_avg_last5,Performance__Crs_opponent_avg_last5,xGA_opponent_avg_last5,PPA_opponent_avg_last5,Carries__CPA_opponent_avg_last5,Performance__PKcon_opponent_avg_last5,Pass Types__TB_opponent_avg_last5,KP_opponent_avg_last5,Pass Types__Crs_opponent_avg_last5,Performance__PKwon_opponent_avg_last5,Ast_opponent_avg_last5,Sum_points_opponent_avg_last5
917,2018-12-02 18:30:00,2018,1,14,Barcelona,Villarreal,2.0,0.0,W,3,0.5,16.0,12.0,2.8,10.0,2.0,1.0,0.0,8.0,12.0,0.0,0.0,0.0,0.8,6.0,7.0,2.0,1.0,3.0,1.0,0.0,2.0,7.0,0.0,1.0,47.3146
918,2018-12-08 20:45:00,2018,0,15,Barcelona,Espanyol,4.0,0.0,W,3,0.5,16.0,12.0,2.8,10.0,2.0,1.0,0.0,8.0,12.0,0.0,0.0,0.0,0.4,9.0,13.0,0.9,6.0,1.0,0.0,0.0,7.0,13.0,0.0,0.0,52.0067
919,2018-12-16 20:45:00,2018,0,16,Barcelona,Levante,5.0,0.0,W,3,0.5,16.0,12.0,2.8,10.0,2.0,1.0,0.0,8.0,12.0,0.0,0.0,0.0,0.8200000000000001,10.0,18.4,1.09,1.9,1.0,0.0,1.0,5.5,18.4,0.0,0.0,58.7892
920,2018-12-22 18:30:00,2018,1,17,Barcelona,Celta Vigo,2.0,0.0,W,3,0.5,16.0,12.0,2.8,10.0,2.0,1.0,0.0,8.0,12.0,0.0,0.0,0.0,1.5,26.0,17.0,2.0,7.0,4.0,0.0,3.0,9.0,17.0,0.0,3.0,0.0
921,2019-01-06 20:45:00,2018,0,18,Barcelona,Getafe,2.0,1.0,W,3,0.5,16.0,12.0,2.8,10.0,2.0,1.0,0.0,8.0,12.0,0.0,0.0,0.0,1.1800000000000002,17.0,20.8,0.65,7.5,2.0,0.0,0.0,11.8,20.8,0.0,1.1,50.3637
922,2019-01-13 18:30:00,2018,1,19,Barcelona,Eibar,3.0,0.0,W,3,0.5,16.0,12.0,2.8,10.0,2.0,1.0,0.0,8.0,12.0,0.0,0.0,0.0,1.7,13.0,17.0,1.1,5.0,2.0,0.0,0.0,10.0,17.0,1.0,1.0,49.8751
923,2019-01-20 20:45:00,2018,1,20,Barcelona,Leganes,3.0,1.0,W,3,0.5,16.0,12.0,2.8,10.0,2.0,1.0,0.0,8.0,12.0,0.0,0.0,0.0,1.3,18.0,20.0,1.0,5.0,6.0,0.0,0.0,8.0,20.0,0.0,1.0,47.0478
924,2019-01-27 16:15:00,2018,0,21,Barcelona,Girona,2.0,0.0,W,3,0.5,16.0,12.0,2.8,10.0,2.0,1.0,0.0,8.0,12.0,0.0,0.0,0.0,1.4,10.0,13.0,1.2,4.0,2.0,1.0,0.0,7.0,13.0,0.0,2.0,48.4953
925,2019-02-02 18:30:00,2018,1,22,Barcelona,Valencia,2.0,2.0,D,1,0.5,16.0,12.0,2.8,10.0,2.0,1.0,0.0,8.0,12.0,0.0,0.0,0.0,1.78,23.6,17.799999999999997,1.06,5.0,3.9,0.0,0.0,10.5,17.799999999999997,0.0,1.8,45.099599999999995
926,2019-02-10 20:45:00,2018,0,23,Barcelona,Athletic Club,0.0,0.0,D,1,0.5,16.0,12.0,2.8,10.0,2.0,1.0,0.0,8.0,12.0,0.0,0.0,0.0,0.9,20.0,14.0,1.0,6.0,4.0,1.0,0.0,8.0,14.0,0.0,1.0,0.9093
927,2019-02-16 20:45:00,2018,1,24,Barcelona,Valladolid,1.0,0.0,W,3,0.5,16.0,12.0,2.8,10.0,2.0,1.0,0.0,8.0,12.0,0.0,0.0,0.0,0.2,7.0,8.0,0.4,1.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,47.3146
928,2019-02-23 16:15:00,2018,0,25,Barcelona,Sevilla,4.0,2.0,W,3,0.5,16.0,12.0,2.8,10.0,2.0,1.0,0.0,8.0,12.0,0.0,0.0,0.0,2.5,21.0,21.0,0.3,8.0,3.0,0.0,1.0,11.0,21.0,1.0,2.0,47.547200000000004
929,2019-03-02 20:45:00,2018,0,26,Barcelona,Real Madrid,1.0,0.0,W,3,0.5,16.0,12.0,2.8,10.0,2.0,1.0,0.0,8.0,12.0,0.0,0.0,0.0,0.9,16.0,14.0,1.1,6.0,0.0,0.0,0.0,4.0,14.0,0.0,0.0,50.7888
930,2019-03-09 18:30:00,2018,1,27,Barcelona,Rayo Vallecano,3.0,1.0,W,3,0.5,16.0,12.0,2.8,10.0,2.0,1.0,0.0,8.0,12.0,0.0,0.0,0.0,0.4,5.0,10.0,1.3,2.0,2.0,1.0,0.0,4.0,10.0,0.0,1.0,63.9563
931,2019-03-17 20:45:00,2018,0,28,Barcelona,Real Betis,4.0,1.0,W,3,0.5,16.0,12.0,2.8,10.0,2.0,1.0,0.0,8.0,12.0,0.0,0.0,0.0,0.9,12.0,18.0,2.1,4.0,4.0,1.0,1.0,10.0,18.0,0.0,0.0,55.5224
932,2019-03-30 16:15:00,2018,1,29,Barcelona,Espanyol,2.0,0.0,W,3,0.5,16.0,12.0,2.8,10.0,2.0,1.0,0.0,8.0,12.0,0.0,0.0,0.0,0.994,20.880000000000003,18.94,1.692,8.969999999999999,3.97,0.0,0.99,7.99,18.94,0.0,0.99,50.0364
933,2019-04-02 21:30:00,2018,0,30,Barcelona,Villarreal,4.0,4.0,D,1,0.5,16.0,12.0,2.8,10.0,2.0,1.0,0.0,8.0,12.0,0.0,0.0,0.0,0.8,6.0,7.0,2.0,1.0,3.0,1.0,0.0,2.0,7.0,0.0,1.0,54.2093
934,2019-04-06 20:45:00,2018,1,31,Barcelona,Atletico Madrid,2.0,0.0,W,3,0.5,16.0,12.0,2.8,10.0,2.0,1.0,0.0,8.0,12.0,0.0,0.0,2.7,0.3,7.0,16.0,1.9,2.0,2.0,1.0,0.0,5.0,16.0,0.0,0.0,0.0
935,2019-04-13 16:15:00,2018,0,32,Barcelona,Huesca,0.0,0.0,D,1,0.5,16.0,12.0,2.8,10.0,2.0,1.0,0.0,8.0,12.0,0.0,0.0,0.26999999999999996,1.3,9.0,14.0,2.0,1.0,0.0,1.0,0.0,5.0,14.0,0.0,0.0,50.8705
936,2019-04-20 20:45:00,2018,1,33,Barcelona,Real Sociedad,2.0,1.0,W,3,0.5,16.0,12.0,2.8,10.0,2.0,1.0,0.0,8.0,12.0,0.0,0.0,0.02699999999999999,0.3,16.0,10.0,3.3,3.0,3.0,0.0,0.0,4.0,10.0,0.0,0.0,50.6385
937,2019-04-23 21:30:00,2018,0,34,Barcelona,Alaves,2.0,0.0,W,3,0.5,16.0,12.0,2.8,10.0,2.0,1.0,0.0,8.0,12.0,0.0,0.0,2.7027,0.9,9.0,5.0,2.5,1.0,4.0,1.0,1.0,6.0,5.0,0.0,0.0,0.9909
938,2019-04-27 20:45:00,2018,1,35,Barcelona,Levante,1.0,0.0,W,3,0.5,16.0,12.0,2.8,10.0,2.0,1.0,0.0,8.0,12.0,0.0,0.0,0.2703,0.8,10.0,20.0,1.1,2.0,1.0,0.0,1.0,6.0,20.0,0.0,0.0,54.2036
939,2019-05-04 20:45:00,2018,0,36,Barcelona,Celta Vigo,0.0,2.0,L,0,0.5,16.0,12.0,2.8,10.0,2.0,1.0,0.0,8.0,12.0,0.0,0.0,0.02699999999999999,1.5,26.0,17.0,2.0,7.0,4.0,0.0,3.0,9.0,17.0,0.0,3.0,1.0198
940,2019-05-12 18:30:00,2018,1,37,Barcelona,Getafe,2.0,0.0,W,3,0.5,16.0,12.0,2.8,10.0,2.0,1.0,0.0,8.0,12.0,0.0,0.0,2.7027,1.1,17.0,20.0,0.6,8.0,2.0,0.0,0.0,12.0,20.0,0.0,1.0,49.7004
941,2019-05-19 16:15:00,2018,0,38,Barcelona,Eibar,2.0,2.0,D,1,0.5,16.0,12.0,2.8,10.0,2.0,1.0,0.0,8.0,12.0,0.0,0.0,0.2703,0.9,16.0,19.0,1.6,5.0,2.0,0.0,0.0,11.0,19.0,0.0,1.0,48.291000000000004
942,2019-08-16 21:00:00,2019,0,1,Barcelona,Athletic Club,0.0,1.0,L,0,0.5,16.0,12.0,2.8,10.0,2.0,1.0,0.0,8.0,12.0,0.0,0.0,0.927,0.7,10.0,10.0,0.9,3.0,2.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0
943,2019-08-25 21:00:00,2019,1,2,Barcelona,Real Betis,5.0,2.0,W,3,0.5,16.0,12.0,2.8,10.0,2.0,1.0,0.0,8.0,12.0,0.0,0.0,0.09269999999999999,0.9,12.0,18.0,2.1,4.0,4.0,1.0,1.0,10.0,18.0,0.0,0.0,59.612899999999996
944,2019-08-31 17:00:00,2019,0,3,Barcelona,Osasuna,2.0,2.0,D,1,0.5,16.0,12.0,2.8,10.0,2.0,1.0,0.0,8.0,12.0,0.0,0.0,0.9093,1.5,16.0,13.0,3.7,9.0,3.0,2.0,0.0,7.0,13.0,1.0,1.0,55.172
945,2019-09-14 21:00:00,2019,1,4,Barcelona,Valencia,5.0,2.0,W,3,0.5,16.0,12.0,2.8,10.0,2.0,1.0,0.0,8.0,12.0,0.0,0.0,0.9909,1.9,24.0,18.0,1.0,5.0,4.0,0.0,0.0,11.0,18.0,0.0,2.0,51.4833
946,2019-09-21 21:00:00,2019,0,5,Barcelona,Granada,0.0,2.0,L,0,0.5,16.0,12.0,2.8,10.0,2.0,1.0,0.0,8.0,12.0,0.0,0.0,2.7991,0.8,26.0,32.0,1.5,9.0,2.0,0.0,0.0,12.0,32.0,0.0,0.0,50.9997
947,2019-09-24 21:00:00,2019,1,6,Barcelona,Villarreal,2.0,1.0,W,3,0.5,16.0,12.0,2.8,10.0,2.0,1.0,0.0,8.0,12.0,0.0,0.0,2.9799,1.5,15.0,13.0,1.5,6.0,4.0,1.0,0.0,5.0,13.0,0.0,0.0,47.995200000000004
948,2019-09-28 16:00:00,2019,0,7,Barcelona,Getafe,2.0,0.0,W,3,0.5,16.0,12.0,2.8,10.0,2.0,1.0,0.0,8.0,12.0,0.0,0.0,1.198,1.1,17.0,20.0,0.6,8.0,2.0,0.0,0.0,12.0,20.0,0.0,1.0,55.510099999999994
949,2019-10-06 21:00:00,2019,1,8,Barcelona,Sevilla,4.0,0.0,W,3,0.5,16.0,12.0,2.8,10.0,2.0,1.0,0.0,8.0,12.0,0.0,0.0,1.0198,1.2,5.0,7.0,1.9,3.0,2.0,0.0,1.0,2.0,7.0,0.0,0.0,48.0832
950,2019-10-19 13:00:00,2019,0,9,Barcelona,Eibar,3.0,0.0,W,3,0.5,16.0,12.0,2.8,10.0,2.0,1.0,0.0,8.0,12.0,0.0,0.0,1.002,0.9,16.0,19.0,1.6,5.0,2.0,0.0,0.0,11.0,19.0,0.0,1.0,49.7004
951,2019-12-18 20:00:00,2019,1,10,Barcelona,Real Madrid,0.0,0.0,D,1,2.1199999999999997,21.4,27.3,0.5499999999999999,9.1,2.0,0.09999999999999998,0.9,10.7,27.3,0.9,0.9,0.10019999999999998,0.9,16.0,14.0,1.1,6.0,0.0,0.0,0.0,4.0,14.0,0.0,0.0,56.719
952,2019-10-29 21:15:00,2019,1,11,Barcelona,Valladolid,5.0,1.0,W,3,2.2819999999999996,21.94,28.830000000000002,0.325,9.01,2.0,0.009999999999999995,0.99,10.97,28.830000000000002,0.99,0.99,0.009999999999999995,0.2,7.0,8.0,0.4,1.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,45.9942
953,2019-11-02 16:00:00,2019,0,12,Barcelona,Levante,1.0,3.0,L,0,2.2981999999999996,21.994,28.983,0.3025,9.001,2.0,0.0009999999999999994,0.999,10.997,28.983,0.999,0.999,0.0009999999999999994,0.8,10.0,20.0,1.1,2.0,1.0,0.0,1.0,6.0,20.0,0.0,0.0,56.719
954,2019-11-09 21:00:00,2019,1,13,Barcelona,Celta Vigo,4.0,1.0,W,3,2.2998199999999995,21.9994,28.9983,0.30025,9.0001,2.0,9.999999999999991e-05,0.9999,10.9997,28.9983,0.9999,0.9999,9.999999999999991e-05,0.3,7.0,2.0,1.3,3.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
955,2019-11-23 13:00:00,2019,0,14,Barcelona,Leganes,2.0,1.0,W,3,2.3,22.0,29.0,0.3,9.0,2.0,0.0,1.0,11.0,29.0,1.0,1.0,0.0,0.5,10.0,16.0,1.1,4.0,1.0,0.0,0.0,6.0,16.0,0.0,1.0,58.475300000000004
956,2019-12-01 21:00:00,2019,0,15,Barcelona,Atletico Madrid,1.0,0.0,W,3,2.3,22.0,29.0,0.3,9.0,2.0,0.0,1.0,11.0,29.0,1.0,1.0,0.0,0.3,7.0,16.0,1.9,2.0,2.0,1.0,0.0,5.0,16.0,0.0,0.0,2.7991
957,2019-12-07 21:00:00,2019,1,16,Barcelona,Mallorca,5.0,2.0,W,3,2.3,22.0,29.0,0.3,9.0,2.0,0.0,1.0,11.0,29.0,1.0,1.0,0.0,2.06,18.7,14.5,1.3,7.8,3.4,0.09999999999999998,0.09999999999999998,10.7,14.5,0.0,1.8,58.7892
958,2019-12-14 16:00:00,2019,0,17,Barcelona,Real Sociedad,2.0,2.0,D,1,2.3,22.0,29.0,0.3,9.0,2.0,0.0,1.0,11.0,29.0,1.0,1.0,0.0,1.2,10.0,14.0,0.4,3.0,0.0,0.0,0.0,6.0,14.0,0.0,0.0,39.8315
959,2019-12-21 16:00:00,2019,1,18,Barcelona,Alaves,4.0,1.0,W,3,2.3,22.0,29.0,0.3,9.0,2.0,0.0,1.0,11.0,29.0,1.0,1.0,0.0,0.5,7.0,9.0,2.7,5.0,3.0,0.0,3.0,5.0,9.0,0.0,0.0,0.0
960,2020-01-04 21:00:00,2019,0,19,Barcelona,Espanyol,2.0,2.0,D,1,2.3,22.0,29.0,0.3,9.0,2.0,0.0,1.0,11.0,29.0,1.0,1.0,0.0,1.0,21.0,19.0,1.7,9.0,4.0,0.0,1.0,8.0,19.0,0.0,1.0,49.8751
961,2020-01-19 21:00:00,2019,1,20,Barcelona,Granada,1.0,0.0,W,3,2.3,22.0,29.0,0.3,9.0,2.0,0.0,1.0,11.0,29.0,1.0,1.0,0.0,0.8,26.0,32.0,1.5,9.0,2.0,0.0,0.0,12.0,32.0,0.0,0.0,49.7027
962,2020-01-25 16:00:00,2019,0,21,Barcelona,Valencia,0.0,2.0,L,0,2.3,22.0,29.0,0.3,9.0,2.0,0.0,1.0,11.0,29.0,1.0,1.0,0.0,1.9,24.0,18.0,1.0,5.0,4.0,0.0,0.0,11.0,18.0,0.0,2.0,45.9942
963,2020-02-02 21:00:00,2019,1,22,Barcelona,Levante,2.0,1.0,W,3,2.3,22.0,29.0,0.3,9.0,2.0,0.0,1.0,11.0,29.0,1.0,1.0,0.0,0.2,8.0,11.0,2.4,6.0,0.0,1.0,0.0,3.0,11.0,0.0,0.0,60.8552
964,2020-02-09 21:00:00,2019,0,23,Barcelona,Real Betis,3.0,2.0,W,3,2.3,22.0,29.0,0.3,9.0,2.0,0.0,1.0,11.0,29.0,1.0,1.0,0.0,0.9,12.0,18.0,2.1,4.0,4.0,1.0,1.0,10.0,18.0,0.0,0.0,56.8917
965,2020-02-15 16:00:00,2019,1,24,Barcelona,Getafe,2.0,1.0,W,3,2.3,22.0,29.0,0.3,9.0,2.0,0.0,1.0,11.0,29.0,1.0,1.0,0.0,0.4,13.0,10.0,2.0,5.0,3.0,1.0,0.0,3.0,10.0,0.0,0.0,50.997499999999995
966,2020-02-22 16:00:00,2019,1,25,Barcelona,Eibar,5.0,0.0,W,3,2.3,22.0,29.0,0.3,9.0,2.0,0.0,1.0,11.0,29.0,1.0,1.0,0.0,0.9,16.0,19.0,1.6,5.0,2.0,0.0,0.0,11.0,19.0,0.0,1.0,53.687
967,2020-03-01 21:00:00,2019,0,26,Barcelona,Real Madrid,0.0,2.0,L,0,2.3,22.0,29.0,0.3,9.0,2.0,0.0,1.0,11.0,29.0,1.0,1.0,0.0,1.0,7.0,10.0,1.8,2.0,2.0,1.0,0.0,3.0,10.0,0.0,0.0,50.7888
968,2020-03-07 18:30:00,2019,1,27,Barcelona,Real Sociedad,1.0,0.0,W,3,2.3,22.0,29.0,0.3,9.0,2.0,0.0,1.0,11.0,29.0,1.0,1.0,0.0,1.2,10.0,14.0,0.4,3.0,0.0,0.0,0.0,6.0,14.0,0.0,0.0,46.89660000000001
969,2020-06-13 22:00:00,2019,0,28,Barcelona,Mallorca,4.0,0.0,W,3,2.3,22.0,29.0,0.3,9.0,2.0,0.0,1.0,11.0,29.0,1.0,1.0,0.0,2.1,18.0,14.0,1.3,8.0,3.0,0.0,0.0,11.0,14.0,0.0,2.0,50.7888
970,2020-06-16 22:00:00,2019,1,29,Barcelona,Leganes,2.0,0.0,W,3,2.3,22.0,29.0,0.3,9.0,2.0,0.0,1.0,11.0,29.0,1.0,1.0,0.0,0.7999700000000001,11.9998,15.0001,0.20009000000000002,4.0,1.9999,0.0,0.0,7.9998000000000005,15.0001,0.0,9.999999999999991e-05,51.2238
971,2020-06-19 22:00:00,2019,0,30,Barcelona,Sevilla,0.0,0.0,D,1,2.3,22.0,29.0,0.3,9.0,2.0,0.0,1.0,11.0,29.0,1.0,1.0,0.0,1.2,5.0,7.0,1.9,3.0,2.0,0.0,1.0,2.0,7.0,0.0,0.0,45.9427
972,2020-06-23 22:00:00,2019,1,31,Barcelona,Athletic Club,1.0,0.0,W,3,2.3,22.0,29.0,0.3,9.0,2.0,0.0,1.0,11.0,29.0,1.0,1.0,2.7,0.799,13.959999999999999,18.91,3.1770000000000005,3.0,2.0,0.99,0.99,10.0,18.91,0.0,0.99,0.009999999999999995
973,2020-06-27 17:00:00,2019,0,32,Barcelona,Celta Vigo,2.0,2.0,D,1,2.3,22.0,29.0,0.3,9.0,2.0,0.0,1.0,11.0,29.0,1.0,1.0,0.26999999999999996,0.3,7.0,2.0,1.3,3.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.9909
974,2020-06-30 22:00:00,2019,1,33,Barcelona,Atletico Madrid,2.0,2.0,D,1,2.3,22.0,29.0,0.3,9.0,2.0,0.0,1.0,11.0,29.0,1.0,1.0,0.02699999999999999,0.6,11.0,19.0,0.9,4.0,4.0,0.0,0.0,10.0,19.0,0.0,1.0,0.0
975,2020-07-05 22:00:00,2019,0,34,Barcelona,Villarreal,4.0,1.0,W,3,2.3,22.0,29.0,0.3,9.0,2.0,0.0,1.0,11.0,29.0,1.0,1.0,2.7027,1.5,15.0,13.0,1.5,6.0,4.0,1.0,0.0,5.0,13.0,0.0,0.0,48.8548
976,2020-07-08 22:00:00,2019,1,35,Barcelona,Espanyol,1.0,0.0,W,3,2.3,22.0,29.0,0.3,9.0,2.0,0.0,1.0,11.0,29.0,1.0,1.0,0.2703,1.4,18.0,23.0,2.7,9.0,2.0,0.0,0.0,10.0,23.0,0.0,0.0,50.9997
977,2020-07-11 19:30:00,2019,0,36,Barcelona,Valladolid,1.0,0.0,W,3,2.3,22.0,29.0,0.3,9.0,2.0,0.0,1.0,11.0,29.0,1.0,1.0,0.02699999999999999,1.5,30.0,27.0,0.1,7.0,4.0,0.0,0.0,12.0,27.0,0.0,1.0,49.6896
978,2020-07-16 21:00:00,2019,1,37,Barcelona,Osasuna,1.0,2.0,L,0,2.3,22.0,29.0,0.3,9.0,2.0,0.0,1.0,11.0,29.0,1.0,1.0,2.7027,3.4,25.0,13.0,0.3,8.0,6.0,0.0,0.0,11.0,13.0,1.0,1.0,63.9563
979,2020-07-19 17:00:00,2019,0,38,Barcelona,Alaves,5.0,0.0,W,3,2.3,22.0,29.0,0.3,9.0,2.0,0.0,1.0,11.0,29.0,1.0,1.0,0.2703,0.5,7.0,9.0,2.7,5.0,3.0,0.0,3.0,5.0,9.0,0.0,0.0,1.0198
980,2021-02-24 19:00:00,2020,1,1,Barcelona,Elche,3.0,0.0,W,3,2.3,22.0,29.0,0.3,9.0,2.0,0.0,1.0,11.0,29.0,1.0,1.0,0.927,0.9,16.0,17.0,0.9,5.0,5.0,0.0,1.0,6.0,17.0,0.0,1.0,52.5291
981,2021-01-06 21:00:00,2020,0,2,Barcelona,Athletic Club,3.0,2.0,W,3,2.3,22.0,29.0,0.3,9.0,2.0,0.0,1.0,11.0,29.0,1.0,1.0,0.09269999999999999,0.8,14.0,19.0,3.2,3.0,2.0,1.0,1.0,10.0,19.0,0.0,1.0,0.0
982,2020-09-27 21:00:00,2020,1,3,Barcelona,Villarreal,4.0,0.0,W,3,2.3,22.0,29.0,0.3,9.0,2.0,0.0,1.0,11.0,29.0,1.0,1.0,0.9093,1.203,15.99,15.97,0.51,5.01,2.02,0.009999999999999995,0.0,5.99,15.97,0.99,0.0,43.209900000000005
983,2020-10-01 21:30:00,2020,0,4,Barcelona,Celta Vigo,3.0,0.0,W,3,2.3,22.0,29.0,0.3,9.0,2.0,0.0,1.0,11.0,29.0,1.0,1.0,0.9909,1.2,11.0,12.0,2.0,2.0,6.0,0.0,1.0,6.0,12.0,0.0,0.0,0.0
984,2020-10-04 21:00:00,2020,1,5,Barcelona,Sevilla,1.0,1.0,D,1,2.3,22.0,29.0,0.3,9.0,2.0,0.0,1.0,11.0,29.0,1.0,1.0,2.7991,0.8,11.0,5.0,2.1,3.0,3.0,0.0,0.0,6.0,5.0,0.0,1.0,41.1461
985,2020-10-17 21:00:00,2020,0,6,Barcelona,Getafe,0.0,1.0,L,0,2.3,22.0,29.0,0.3,9.0,2.0,0.0,1.0,11.0,29.0,1.0,1.0,2.9799,0.4,13.0,10.0,2.0,5.0,3.0,1.0,0.0,3.0,10.0,0.0,0.0,51.100699999999996
986,2020-10-24 16:00:00,2020,1,7,Barcelona,Real Madrid,1.0,3.0,L,0,2.3,22.0,29.0,0.3,9.0,2.0,0.0,1.0,11.0,29.0,1.0,1.0,1.198,1.0,7.0,10.0,1.8,2.0,2.0,1.0,0.0,3.0,10.0,0.0,0.0,63.9563
987,2020-10-31 21:00:00,2020,0,8,Barcelona,Alaves,1.0,1.0,D,1,2.3,22.0,29.0,0.3,9.0,2.0,0.0,1.0,11.0,29.0,1.0,1.0,1.0198,0.7,17.0,20.0,2.1,2.0,1.0,0.0,1.0,10.0,20.0,0.0,0.0,0.0
988,2020-11-07 16:15:00,2020,1,9,Barcelona,Real Betis,5.0,2.0,W,3,2.3,22.0,29.0,0.3,9.0,2.0,0.0,1.0,11.0,29.0,1.0,1.0,1.002,1.8,6.0,11.0,0.8,4.0,0.0,0.0,0.0,2.0,11.0,1.0,1.0,56.2491
989,2020-11-21 21:00:00,2020,0,10,Barcelona,Atletico Madrid,0.0,1.0,L,0,0.6799999999999999,13.9,19.099999999999998,1.74,4.5,2.9000000000000004,0.0,1.0,3.8,19.099999999999998,0.09999999999999998,1.0,0.10019999999999998,0.6,11.0,19.0,0.9,4.0,4.0,0.0,0.0,10.0,19.0,0.0,1.0,0.2703
990,2020-11-29 14:00:00,2020,1,11,Barcelona,Osasuna,4.0,0.0,W,3,0.518,13.09,18.11,1.884,4.05,2.99,0.0,1.0,3.08,18.11,0.009999999999999995,1.0,0.009999999999999995,1.6,16.0,12.0,1.4,5.0,6.0,0.0,1.0,6.0,12.0,0.0,2.0,50.5522
991,2020-12-05 21:00:00,2020,0,12,Barcelona,Cadiz,1.0,2.0,L,0,0.5018,13.009,18.011,1.8983999999999999,4.005,2.999,0.0,1.0,3.008,18.011,0.0009999999999999994,1.0,0.0009999999999999994,1.2,18.0,12.0,0.9,4.0,3.0,1.0,3.0,10.0,12.0,0.0,2.0,0.0
992,2020-12-13 21:00:00,2020,1,13,Barcelona,Levante,1.0,0.0,W,3,0.50018,13.000900000000001,18.001099999999997,1.89984,4.0005,2.9999000000000002,0.0,1.0,3.0008,18.001099999999997,9.999999999999991e-05,1.0,9.999999999999991e-05,0.2,8.0,11.0,2.4,6.0,0.0,1.0,0.0,3.0,11.0,0.0,0.0,55.172
993,2020-12-19 16:15:00,2020,1,14,Barcelona,Valencia,2.0,2.0,D,1,0.5,13.0,18.0,1.9,4.0,3.0,0.0,1.0,3.0,18.0,0.0,1.0,0.0,1.6,19.0,37.0,0.4,6.0,4.0,0.0,1.0,9.0,37.0,1.0,0.0,52.472100000000005
994,2020-12-22 22:00:00,2020,0,15,Barcelona,Valladolid,3.0,0.0,W,3,0.5,13.0,18.0,1.9,4.0,3.0,0.0,1.0,3.0,18.0,0.0,1.0,0.0,0.70008,14.0016,19.0008,2.39977,5.0001999999999995,3.0001,0.0,0.0,3.0009,19.0008,0.0,9.999999999999991e-05,47.9521
995,2020-12-29 19:15:00,2020,1,16,Barcelona,Eibar,1.0,1.0,D,1,0.5,13.0,18.0,1.9,4.0,3.0,0.0,1.0,3.0,18.0,0.0,1.0,0.0,1.1,10.0,10.0,0.8,3.0,4.0,0.0,1.0,4.0,10.0,0.0,0.0,51.100699999999996
996,2021-01-03 21:00:00,2020,0,17,Barcelona,Huesca,1.0,0.0,W,3,0.5,13.0,18.0,1.9,4.0,3.0,0.0,1.0,3.0,18.0,0.0,1.0,0.0,0.3,11.0,13.0,2.5,4.0,2.0,1.0,0.0,5.0,13.0,0.0,0.0,49.7004
997,2021-01-09 18:30:00,2020,0,18,Barcelona,Granada,4.0,0.0,W,3,0.5,13.0,18.0,1.9,4.0,3.0,0.0,1.0,3.0,18.0,0.0,1.0,0.0,0.6,8.0,9.0,1.9,2.0,0.0,0.0,1.0,2.0,9.0,0.0,0.0,47.27
998,2020-12-16 21:00:00,2020,1,19,Barcelona,Real Sociedad,2.0,1.0,W,3,0.5,13.0,18.0,1.9,4.0,3.0,0.0,1.0,3.0,18.0,0.0,1.0,0.0,0.7,10.0,19.0,2.2,4.0,2.0,0.0,2.0,3.0,19.0,0.0,0.0,52.5082
999,2021-01-24 16:15:00,2020,0,20,Barcelona,Elche,2.0,0.0,W,3,0.5,13.0,18.0,1.9,4.0,3.0,0.0,1.0,3.0,18.0,0.0,1.0,0.0,0.9,16.0,17.0,0.9,5.0,5.0,0.0,1.0,6.0,17.0,0.0,1.0,51.7875
1000,2021-01-31 21:00:00,2020,1,21,Barcelona,Athletic Club,2.0,1.0,W,3,0.5,13.0,18.0,1.9,4.0,3.0,0.0,1.0,3.0,18.0,0.0,1.0,0.0,0.8,14.0,19.0,3.2,3.0,2.0,1.0,1.0,10.0,19.0,0.0,1.0,0.927
1001,2021-02-07 21:00:00,2020,0,22,Barcelona,Real Betis,3.0,2.0,W,3,0.5,13.0,18.0,1.9,4.0,3.0,0.0,1.0,3.0,18.0,0.0,1.0,0.0,1.8,6.0,11.0,0.8,4.0,0.0,0.0,0.0,2.0,11.0,1.0,1.0,55.9171
1002,2021-02-13 21:00:00,2020,1,23,Barcelona,Alaves,5.0,1.0,W,3,0.5,13.0,18.0,1.9,4.0,3.0,0.0,1.0,3.0,18.0,0.0,1.0,0.0,0.7,17.0,20.0,2.1,2.0,1.0,0.0,1.0,10.0,20.0,0.0,0.0,2.7
1003,2021-02-21 14:00:00,2020,1,24,Barcelona,Cadiz,1.0,1.0,D,1,0.5,13.0,18.0,1.9,4.0,3.0,0.0,1.0,3.0,18.0,0.0,1.0,0.0,1.2,18.0,12.0,0.9,4.0,3.0,1.0,3.0,10.0,12.0,0.0,2.0,2.7027
