,SCA Types__SCA,SCA Types__PassLive,SCA Types__PassDead,SCA Types__TO,SCA Types__Sh,SCA Types__Fld,SCA Types__Def,GCA Types__GCA,GCA Types__PassLive,GCA Types__PassDead,GCA Types__TO,GCA Types__Sh,GCA Types__Fld,GCA Types__Def
4269,30.0,22.0,1.0,1.0,4.0,2.0,0.0,9.0,7.0,0.0,0.0,2.0,0.0,0.0
4270,19.0,13.0,1.0,3.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
4271,26.0,16.0,2.0,4.0,1.0,2.0,1.0,4.0,2.0,0.0,1.0,0.0,1.0,0.0
4272,19.0,13.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
4273,20.0,16.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4274,28.0,19.0,5.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4275,32.0,19.0,4.0,2.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4276,13.0,7.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4277,30.0,23.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4278,10.0,6.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4279,17.0,12.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4280,16.0,11.0,2.0,1.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0
4281,26.0,13.0,5.0,1.0,4.0,3.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0
4282,42.0,37.0,0.0,3.0,0.0,2.0,0.0,6.0,5.0,0.0,1.0,0.0,0.0,0.0
4283,18.0,7.0,5.0,3.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
4284,41.0,28.0,7.0,2.0,3.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
4285,9.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
4286,22.0,15.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
4287,22.0,15.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4288,13.0,7.0,3.0,2.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
4289,13.0,8.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4290,16.0,12.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
4291,15.0,14.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
4292,23.0,18.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
4293,49.0,40.0,3.0,1.0,3.0,1.0,1.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0
4294,26.0,19.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
4295,11.0,6.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4296,17.0,13.0,1.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
4297,25.0,15.0,1.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4298,25.0,20.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0
4299,11.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4300,26.0,16.0,4.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4301,29.0,25.0,2.0,1.0,0.0,1.0,0.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0
4302,31.0,17.0,5.0,2.0,4.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0
4303,14.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4304,29.0,21.0,2.0,2.0,1.0,3.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0
4305,20.0,15.0,2.0,0.0,2.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0
4306,17.0,10.0,1.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4307,16.0,11.0,1.0,2.0,0.0,2.0,0.0,6.0,4.0,0.0,1.0,0.0,1.0,0.0
4308,25.0,19.0,1.0,3.0,1.0,1.0,0.0,6.0,5.0,0.0,1.0,0.0,0.0,0.0
4309,18.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4310,19.0,13.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4311,10.0,7.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4312,20.0,14.0,1.0,2.0,1.0,2.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0
4313,28.0,17.0,3.0,6.0,1.0,1.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0
4314,18.0,16.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4315,7.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4316,20.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4317,27.0,19.0,3.0,3.0,1.0,1.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0
4318,17.0,15.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4319,32.0,24.0,3.0,1.0,3.0,1.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0
4320,21.0,13.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4321,18.0,12.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4322,8.0,7.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
4323,26.0,21.0,1.0,2.0,0.0,2.0,0.0,4.0,2.0,0.0,0.0,0.0,2.0,0.0
4324,18.0,8.0,5.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4325,28.0,20.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4326,27.0,18.0,4.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4327,21.0,16.0,4.0,1.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0
4328,23.0,20.0,2.0,0.0,1.0,0.0,0.0,7.0,6.0,1.0,0.0,0.0,0.0,0.0
4329,27.0,20.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4330,11.0,4.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0
4331,36.0,30.0,2.0,0.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
4332,22.0,17.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4333,52.0,38.0,5.0,5.0,2.0,2.0,0.0,11.0,10.0,0.0,1.0,0.0,0.0,0.0
4334,29.0,19.0,1.0,5.0,2.0,1.0,1.0,4.0,1.0,0.0,2.0,0.0,1.0,0.0
4335,30.0,20.0,4.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4336,23.0,15.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
4337,11.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4338,13.0,9.0,3.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
4339,34.0,26.0,3.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4340,9.0,5.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
4341,18.0,18.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0
4342,37.0,25.0,3.0,6.0,1.0,0.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0
4343,14.0,7.0,2.0,4.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
4344,22.0,18.0,1.0,2.0,0.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0
4345,16.0,10.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4346,12.0,10.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4347,19.0,16.0,0.0,1.0,1.0,1.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0
4348,36.0,21.0,3.0,5.0,1.0,5.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
4349,31.0,19.0,4.0,5.0,1.0,2.0,0.0,5.0,3.0,0.0,1.0,1.0,0.0,0.0
4350,21.0,11.0,4.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,0.0,1.0,0.0,0.0
4351,18.0,13.0,2.0,1.0,2.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0
4352,17.0,10.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4353,25.0,17.0,3.0,1.0,3.0,1.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0
4354,22.0,18.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
4355,18.0,10.0,3.0,3.0,0.0,1.0,1.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0
4356,29.0,22.0,4.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
4357,25.0,23.0,1.0,0.0,0.0,1.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0
4358,34.0,22.0,5.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4359,10.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4360,16.0,12.0,3.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
4361,22.0,15.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
4362,39.0,29.0,2.0,6.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
4363,26.0,19.0,1.0,3.0,0.0,1.0,2.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0
4364,23.0,16.0,1.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4365,21.0,16.0,1.0,1.0,3.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0
4366,27.0,23.0,3.0,1.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0
4367,26.0,17.0,7.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0
4368,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4369,66.0,48.0,4.0,7.0,5.0,1.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0
4370,24.0,19.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4371,25.0,18.0,3.0,0.0,3.0,1.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0
4372,26.0,19.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4373,9.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4374,33.0,26.0,2.0,0.0,0.0,2.0,3.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0
4375,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4376,26.0,19.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4377,11.0,6.0,2.0,1.0,1.0,1.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0
4378,23.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4379,14.0,6.0,4.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
4380,20.0,13.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4381,24.0,18.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4382,37.0,28.0,3.0,3.0,3.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0
4383,18.0,11.0,3.0,2.0,1.0,0.0,1.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0
4384,20.0,15.0,2.0,0.0,0.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
4385,27.0,21.0,2.0,2.0,0.0,1.0,1.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0
4386,12.0,9.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
4387,12.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
4388,23.0,19.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4389,25.0,19.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
4390,31.0,21.0,5.0,3.0,0.0,2.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0
4391,20.0,13.0,3.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4392,8.0,5.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
4393,13.0,8.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4394,26.0,22.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4395,24.0,21.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
4396,13.0,6.0,3.0,1.0,1.0,2.0,0.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0
4397,6.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
4398,30.0,22.0,3.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4399,24.0,16.0,3.0,2.0,0.0,0.0,3.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0
4400,22.0,17.0,3.0,1.0,1.0,0.0,0.0,7.0,6.0,0.0,0.0,1.0,0.0,0.0
4401,40.0,27.0,9.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4402,33.0,26.0,1.0,4.0,2.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0
4403,10.0,7.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
4404,20.0,18.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4405,15.0,9.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4406,40.0,30.0,1.0,4.0,3.0,2.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0
4407,47.0,38.0,3.0,2.0,2.0,2.0,0.0,6.0,4.0,0.0,1.0,1.0,0.0,0.0
4408,12.0,7.0,2.0,3.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
4409,39.0,31.0,5.0,1.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
4410,19.0,13.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4411,27.0,20.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
4412,11.0,9.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
4413,19.0,13.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4414,33.0,25.0,4.0,2.0,1.0,1.0,0.0,4.0,2.0,1.0,0.0,0.0,1.0,0.0
4415,52.0,42.0,0.0,4.0,5.0,1.0,0.0,6.0,4.0,0.0,0.0,2.0,0.0,0.0
4416,24.0,17.0,1.0,1.0,3.0,0.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0
4417,13.0,7.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4418,4.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4419,12.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4420,22.0,20.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
4421,21.0,15.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4422,36.0,27.0,3.0,3.0,1.0,1.0,1.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0
4423,20.0,16.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4424,18.0,15.0,0.0,0.0,0.0,1.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0
4425,27.0,20.0,2.0,2.0,0.0,3.0,0.0,8.0,5.0,0.0,2.0,0.0,1.0,0.0
4426,7.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4427,28.0,23.0,2.0,1.0,0.0,1.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0
4428,27.0,16.0,4.0,2.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
4429,14.0,8.0,1.0,2.0,2.0,0.0,1.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0
4430,23.0,16.0,1.0,4.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
4431,17.0,14.0,1.0,1.0,0.0,1.0,0.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0
4432,29.0,20.0,1.0,1.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4433,12.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4434,35.0,26.0,4.0,0.0,2.0,3.0,0.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0
4435,18.0,15.0,1.0,1.0,0.0,1.0,0.0,8.0,5.0,1.0,1.0,0.0,1.0,0.0
4436,28.0,21.0,2.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4437,13.0,7.0,3.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
4438,44.0,32.0,6.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4439,16.0,10.0,2.0,2.0,2.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0
4440,27.0,14.0,8.0,2.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
4441,39.0,32.0,2.0,4.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
4442,12.0,6.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4443,16.0,8.0,3.0,2.0,2.0,1.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0
4444,16.0,8.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4445,12.0,8.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4446,18.0,11.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4447,13.0,8.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
4448,12.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4449,24.0,16.0,4.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4450,32.0,26.0,0.0,3.0,3.0,0.0,0.0,9.0,7.0,0.0,1.0,1.0,0.0,0.0
4451,3.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
4452,35.0,31.0,2.0,1.0,0.0,1.0,0.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0
4453,14.0,10.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
4454,32.0,23.0,5.0,1.0,2.0,1.0,0.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0
4455,15.0,10.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0
4456,14.0,8.0,4.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
4457,29.0,24.0,2.0,3.0,0.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0
4458,19.0,12.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4459,35.0,22.0,4.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4460,23.0,16.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4461,14.0,9.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4462,34.0,24.0,3.0,2.0,4.0,1.0,0.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0
4463,24.0,14.0,6.0,0.0,1.0,3.0,0.0,4.0,2.0,1.0,0.0,0.0,1.0,0.0
4464,31.0,23.0,1.0,4.0,1.0,1.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0
4465,14.0,14.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
4466,31.0,27.0,0.0,1.0,2.0,1.0,0.0,6.0,3.0,0.0,0.0,2.0,1.0,0.0
4467,19.0,11.0,3.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0
4468,15.0,11.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4469,29.0,22.0,1.0,3.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
4470,18.0,10.0,3.0,1.0,1.0,3.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
4471,18.0,13.0,1.0,1.0,2.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
4472,29.0,22.0,1.0,5.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
4473,23.0,21.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4474,47.0,27.0,7.0,3.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4475,29.0,17.0,3.0,3.0,4.0,2.0,0.0,6.0,5.0,0.0,1.0,0.0,0.0,0.0
4476,28.0,27.0,0.0,1.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0
4477,27.0,25.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0
4478,25.0,16.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
4479,18.0,8.0,3.0,3.0,3.0,1.0,0.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0
4480,11.0,6.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4481,17.0,12.0,1.0,1.0,0.0,3.0,0.0,4.0,2.0,0.0,1.0,0.0,1.0,0.0
4482,19.0,13.0,1.0,2.0,1.0,2.0,0.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0
4483,15.0,10.0,1.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
4484,13.0,11.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
4485,18.0,8.0,4.0,4.0,1.0,1.0,0.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0
4486,17.0,12.0,2.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
4487,21.0,14.0,2.0,1.0,2.0,1.0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0
4488,23.0,15.0,3.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4489,13.0,8.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4490,26.0,22.0,0.0,3.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
4491,22.0,18.0,1.0,0.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
4492,26.0,20.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4493,17.0,12.0,1.0,2.0,1.0,1.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0
4494,24.0,20.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4495,27.0,17.0,5.0,2.0,1.0,1.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0
4496,23.0,13.0,4.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4497,20.0,14.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4498,9.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4499,19.0,17.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4500,27.0,24.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4501,22.0,18.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0
4502,30.0,21.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
